"Title","ID","Created Date","Updated Date","Owner","Url","Description","Category","All Categories (List)","New Homes  (List)","Rock Houses (List)","Livelihood Struggles (List)","Families with Young Children (List)","Single Parents (List)","Medical Issues (List)","Seniors (List)","Living Alone (List)","People with Disabilities (List)","Community (List)","Water Supply System (List)","Chickens (List)"
"Hai ông trùm gặp nhau trên núi POOR, một người đã rơi nước mắt. Tập 514","2ede7d7f-6e57-4986-8e73-baf43c260745",2025-08-03T11:53:36Z,2025-09-23T18:18:17Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=cKQ27i0btNI","Hãy cùng chú chứng kiến sự kiên cường đáng kinh ngạc của các cộng đồng ở vùng núi Việt Nam. Xem cách một người cô kiên cường đã sống nhiều năm trong túp lều tạm bợ sau một bi kịch cá nhân, làm nổi bật những cuộc đấu tranh hàng ngày mà các gia đình này phải đối mặt. Chú sẽ cho Tiến thấy cuộc sống giản dị của họ, ước mơ về một nơi trú ẩn cơ bản và những thách thức không ngừng của cuộc sống vùng sâu vùng xa. Hãy khám phá cách những hành động tử tế nhỏ bé có thể tạo ra sự khác biệt lớn trong những điều kiện khắc nghiệt này.","Living Alone","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Gia đình nghèo nhất trên NÚI, đã rơi NƯỚC MẮT vì những GIẤC MƠ của trẻ em. Tập 511","2eecded4-40d8-40b1-99b3-2a574499fc85",2025-07-24T11:48:17Z,2025-09-23T18:19:07Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=cbQRv-gbit4","Trải nghiệm những thách thức hàng ngày của một gia đình ở vùng núi Việt Nam. Ngôi nhà tạm bợ của họ không đủ để che chắn khỏi thời tiết khắc nghiệt, khiến việc ngủ và nấu nướng trở nên khó khăn. Chứng kiến hành trình dài đến trường của những đứa trẻ mà không có xe đạp hay đồ dùng học tập đầy đủ. Bất chấp khó khăn, những đứa trẻ vẫn mơ ước trở thành bác sĩ và cả gia đình biết ơn vì sự hỗ trợ. Hãy cùng chú xem sự kiên cường của họ và tìm hiểu thêm về cuộc sống ở những cộng đồng vùng sâu vùng xa này.","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Mang ánh sáng lên vùng cao cho NGƯỜI RỪNG sống ẩn danh trên núi ăn tất cả các loại lá cây. Tập 159","2f827eb3-d451-4802-bb7c-dcefee47651c",2025-05-29T01:28:17Z,2025-09-22T18:07:37Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=Y_7iQfTeK2c","Video này khám phá lối sống truyền thống độc đáo của người **NgườI Rừng** ở tỉnh Ninh Thuận, Việt Nam, những người đã sống sót trong nhiều năm chủ yếu bằng cách ăn nhiều loại lá cây khác nhau từ rừng. Họ đã thích nghi với điều kiện khắc nghiệt của miền núi, sống hòa hợp với thiên nhiên và thể hiện sự hiểu biết sâu sắc về bảo tồn. Nhà của họ thường là những túp lều đổ nát với các đền thờ và hố lửa để nấu ăn và sưởi ấm, mặc dù có những nguy hiểm đi kèm. Gia đình phải đối mặt với những thách thức đáng kể, bao gồm nghèo đói và hạn chế tiếp cận dịch vụ chăm sóc y tế, với một thành viên mắc bệnh lao. Họ thiếu các tiện nghi cơ bản như điện và chỉ dựa vào lửa để thắp sáng vào ban đêm.
","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"NGƯỜI ĐÀN ÔNG BỊ XE TÔNG CHẤN THƯƠNG..Sống CÔ ĐỘC một mình trong CĂN CHÒI HIU QUẠNH. Tập 81","2faa54f0-3e3d-483a-8de6-77373bce152f",2025-05-29T01:28:16Z,2025-09-22T18:00:00Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=xAY6eaDfxes","Một người đàn ông sống một mình trong một túp lều nhỏ, khiêm tốn ở tỉnh Ninh Thuận, Việt Nam. Anh tự nuôi sống bản thân bằng cách thu gom và bán phân bò, giúp anh có tiền mua thức ăn và đôi khi là thịt. Anh bị một căn bệnh ngoài da đau đớn ở chân, đầu gối và ngón chân, anh phải điều trị bằng thuốc và thuốc giảm đau. Vợ mất cách đây 5 năm và con cái đã lớn, anh sống biệt lập và không có ý định rời khỏi nhà. Túp lều của anh không có điện, buộc anh và những người dân tộc địa phương khác phải làm những công việc hàng ngày trong bóng tối.
","Living Alone","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"“CÔ GÁI 19 TUỔI BỊ LỪA CÓ BẦU” ôm con thơ 5 tháng tuổi vào rừng sâu để sống. Tập 377","30129f56-ab43-4cfe-8aa5-039a69a77e45",2025-05-29T01:28:17Z,2025-09-22T18:19:00Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=ShjLrm9oVJY","Cuộc sống của một người mẹ 19 tuổi thuộc nhóm dân tộc Scattered Lay, sống trong một túp lều vải đơn sơ ở một vùng núi xa xôi. Cô chăm sóc đứa con gái 5 tháng tuổi bị suy dinh dưỡng, thường xuyên phải kiếm rau dại và măng để sống sót. Họ sống không có điện, phải dựa vào đèn pin vào ban đêm. Mặc dù bị chồng bỏ rơi, cô vẫn giữ thái độ tích cực. Mối quan tâm chính của cô là sức khỏe của đứa con và việc thiếu tiền để chăm sóc y tế. Gia đình cô phải chia khẩu phần thức ăn hạn chế của mình và phải vật lộn hàng ngày để lấy nước từ một con suối xa. Mong muốn lớn nhất của cô là có một ngôi nhà vững chắc để bảo vệ gia đình.
","Single Parents","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"“CUỘC SỐNG NGHÈO KHỔ CỦA NGƯỜI ĐỒNG BÀO” Uống nguồn nước bẩn quanh năm. Tập 391","30aee5d1-8464-4214-8b81-5391e0b10e0c",2025-05-29T01:28:17Z,2025-09-22T18:20:10Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=h3qSXgB4N9s","Một gia đình nghèo vật lộn kiếm sống bằng nghề trồng chuối, bán chuối với giá chỉ 2.000-3.000 đồng một quả, làm nổi bật tình trạng nghèo đói cùng cực ở những vùng núi xa xôi. Gia đình này phụ thuộc vào nước suối cho mọi nhu cầu, bao gồm cả uống và tắm, cho thấy họ không có nước sạch. Chế độ ăn của họ chủ yếu bao gồm đậu đen, lá đậu, lá đu đủ và cây chuối mà họ trồng, cho thấy tình trạng mất an ninh lương thực và suy dinh dưỡng nghiêm trọng. Ngôi nhà của gia đình là một túp lều làm bằng lá dầu và tre, với một căn bếp nhỏ và một chiếc võng để ngủ, minh họa cho tình trạng nghèo đói cùng cực. Sức khỏe kém đã hành hạ gia đình, với ông nội đã lú lẫn và bà nội mới 51 tuổi, làm nổi bật sự chênh lệch về sức khỏe ở những vùng xa xôi.
","Seniors","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Vùng đất nghèo KẺ ĂN KHÔNG HẾT, NGƯỜI LẦN KHÔNG RA trẻ em nghèo có được ƯỚC MƠ. Tập 472","317bfa5c-2ff5-4f8e-9d79-95800b51d978",2025-05-29T01:28:17Z,2025-06-05T02:57:14Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=vQCODdczHD4","Người dì ngủ trên một bề mặt đá chỉ có một tấm chiếu và một chiếc gối, làm nổi bật hoàn cảnh sống không thoải mái của họ. Việc tiếp cận nguồn nước rất khó khăn, phải dựa vào đường ống dẫn nước của trang trại hàng xóm và dự trữ nước trong thời gian có hạn. Chế độ ăn của họ bao gồm các bữa ăn cơ bản như cháo với muối và bột ngọt, cá khô và chuối luộc. Mùa mưa khiến nhà bị dột, khiến trẻ em không có nơi trú ẩn thích hợp. Người dì đã bị cháu trai di dời, khiến gia đình rơi vào tình trạng khó khăn kéo dài.","People with Disabilities","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Cảnh đau lòng của 3 bà cháu tội nghiệp phải ăn lá đu đủ để sống sót. Tập 540","3192889c-2128-4590-baed-cdaf6f02a010",2025-09-23T12:25:20Z,2025-09-23T18:11:02Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=5MsnxY8xxpE","Hoàn cảnh sống khốn khó của gia đình trên vùng núi cao, nơi họ phải sống trong căn nhà tạm bợ và thiếu thốn. Cuộc sống mưu sinh vất vả với bữa ăn đạm bạc chỉ có lá đu đủ và mì tôm. Con đường đi học của các em nhỏ cũng đầy chông gai. Hãy cùng theo dõi để hiểu thêm về những câu chuyện đầy xúc động này.","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"MTQ vượt hơn nửa vòng trái đất đến VIỆT NAM, 250 gia đình thay đổi cuộc sống. Tập 504","31d45e72-fc2c-4caf-a47f-4597bcda3b8a",2025-07-01T13:37:19Z,2025-07-01T13:37:19Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=xyHlMGOQoqw","Thật là một dịp vui!","Community","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"GIẢI CỨU chú rùa đá bị giam giữ suốt 4 năm để cứu người được trả về với thiên nhiên. Tập 198","3332dfe2-b229-4b6b-870c-aeb04a9b2b23",2025-05-29T01:28:17Z,2025-09-22T18:11:12Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=yaDXuVfHQ7s","Gia đình này chủ yếu sống bằng lá đu đủ và nạo nước từ đất do nguồn tài nguyên khan hiếm. Họ tiết kiệm năng lượng bằng cách chỉ sử dụng đèn công suất thấp. Trẻ em phải đi bộ đường dài đến trường trong điều kiện khó khăn và cha mẹ phải làm việc nhiều giờ để có đủ tiền mua những nhu yếu phẩm cơ bản. Chế độ ăn uống của gia đình thường chỉ giới hạn ở lá đu đủ luộc do hạn chế về tài chính và người thân của họ sống trong những túp lều chật chội và thiếu ánh sáng tương tự, minh họa cho tình trạng kinh tế khó khăn nghiêm trọng ở khu vực này.
","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"CHÀNG TRAI bị tật hy sinh nhường nơi ấm áp cho em gái ngủ..còn mình phải nằm ở nơi lạnh lẽo. Tập 22","340ca00e-9a8b-4e38-bb74-0813f7822185",2025-05-29T01:28:16Z,2025-09-22T17:51:38Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=uQFFocb7Wbk","Một gia đình sống trong cảnh nghèo đói cùng cực, thiếu thốn những nhu cầu cơ bản như nệm, thuốc men và công nghệ. Họ sử dụng miếng đệm xốp trên sàn xi măng và dựa vào một hồ nước do chính phủ đào để lấy nước. Những khó khăn về tài chính khiến người anh trai khuyết tật không thể tiếp tục việc học và mua thuốc thiết yếu. Ngôi làng phải chịu cái nóng dữ dội mà không có quạt, khiến điều kiện sống trở nên không thể chịu đựng được. Người anh trai khuyết tật có dấu hiệu mắc bệnh hô hấp dễ lây nhưng lại không được chăm sóc y tế.","People with Disabilities","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Một người phụ nữ chưa bao giờ có một ngôi nhà để sống trong suốt cuộc đời mình","348cb634-106c-4d12-a55d-99c2ee42b8b8",2025-09-18T14:27:10Z,2025-09-23T18:13:40Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=1S-bgGK-lfM","Chứng kiến cuộc sống hàng ngày của bà Quế và ba người con, vượt qua những khó khăn tột cùng của đói nghèo ở vùng núi Việt Nam. Họ phải đối mặt với những thách thức thường xuyên với nơi ở mong manh, thiếu thốn lương thực và nguồn lực hạn chế để trồng trọt. Bất chấp những khó khăn to lớn này, bà Quế thể hiện sự kiên cường và quyết tâm đáng kinh ngạc, làm việc không mệt mỏi để chu cấp cho gia đình. Câu chuyện của bà làm nổi bật một minh chứng mạnh mẽ cho bản lĩnh con người.","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"XÓT XA..CỤ BÀ SỐNG TRONG CĂN CHÒI RÁCH NÁT VỚI GÀ. Không có GẠO ăn phải ăn ĐU ĐỦ qua ngày. Tập 107","35cec183-1790-48af-84fc-0f10e4bcb030",2025-05-29T01:28:16Z,2025-09-22T18:02:30Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=8bxS7D6UiNg","Một phụ nữ lớn tuổi sống trong cảnh nghèo đói cùng cực và cô lập. Bà sống trong một túp lều đổ nát với đàn gà, sống bằng khoản thu nhập hàng ngày rất ít ỏi từ việc thu gom phân bò. Mặc dù có sáu đứa con ở gần, bà đã sống một mình trong bốn năm kể từ khi chồng mất, làm nổi bật sự cô lập mà một số người cao tuổi ở vùng nông thôn phải đối mặt. Chế độ ăn gồm lá đu đủ và cháo của bà cho thấy tình trạng thiếu hụt dinh dưỡng nghiêm trọng, và việc ngủ chung giường với gà gây ra những rủi ro đáng kể cho sức khỏe do điều kiện mất vệ sinh.
","Seniors","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Đau lòng khi thấy người phụ nữ phải vất vả đi nhặt phân bò để nuôi đứa con tâm thần. 131","36095441-017d-4f57-8835-ffa0df60677f",2025-05-29T01:28:17Z,2025-09-22T18:04:44Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=vJ_yMcBlh0E","Một gia đình sống trong cảnh nghèo đói cùng cực trong một túp lều đổ nát, sử dụng những tấm ván và túi rách nát để làm giường, và không có điện hoặc đèn pin. Trong hơn 10 năm, họ phải dựa vào nước mương đun sôi phủ đầy tảo để đáp ứng mọi nhu cầu của mình. Cái nghèo cùng cực hạn chế lượng thức ăn mà họ nạp vào, đứa trẻ ăn nửa bát cơm và người mẹ ăn một bát, thường phải đi vay gạo và đi nhặt rác. Con gái của cô bị bệnh tâm thần từ khi mới sinh, chỉ học nói được trong ba năm trở lại đây. Người mẹ kiếm được 18.200 đồng mỗi ngày, chỉ đủ mua cá và thịt, và dành cả cuộc đời để chăm sóc con gái. Mặc dù phải đối mặt với nhiều thách thức to lớn, người mẹ vẫn thể hiện khả năng phục hồi đáng kinh ngạc, nhưng gia đình vẫn mắc kẹt trong vòng luẩn quẩn của đói nghèo, bệnh tật và thiếu thốn nguồn lực.
","People with Disabilities","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Người đàn ông có 1 bàn tay và 3 bàn chân KÌ LẠ nhất thế giới, ẩn mình trong rừng sâu. Tập 497","377364f8-cdd7-4166-8a11-9f44d4a2c47f",2025-06-12T16:35:36Z,2025-06-14T12:41:46Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=RPCT8WxuTnI","Ông đã sống nhiều thập kỷ trong một túp lều mong manh, phải đấu tranh hàng ngày với khuyết tật và nguồn lực hạn chế. Bạn sẽ thấy cách ông điều hướng cuộc sống với sức phục hồi to lớn, làm việc không biết mệt mỏi để hỗ trợ gia đình. Chứng kiến ​​tinh thần truyền cảm hứng của ông và tìm hiểu về những ước mơ giản dị nhưng sâu sắc mà ông ấp ủ cho một tương lai tốt đẹp hơn","People with Disabilities","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
